1000 39
1000 36
1000 38
1000 39
1000 38
2000 39
2000 37
2000 37
2000 38
2000 38
4000 36
4000 35
4000 35
4000 36
4000 36
8750 35
8750 35
8750 35
8750 35
8750 35
